GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	SLIMMED FROM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	O60103	doa10	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	doa10,ssm4,SPBC14F5.07	F
UniProtKB	O60103	doa10	GO:0036211	GO:0070647	protein modification by small protein conjugation or removal	284812	doa10,ssm4,SPBC14F5.07	P
UniProtKB	O60103	doa10	GO:0036211	GO:0016567	protein ubiquitination	284812	doa10,ssm4,SPBC14F5.07	P
UniProtKB	O60104	med7	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	med7,SPBC14F5.08	P
UniProtKB	O60104	med7	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	med7,SPBC14F5.08	P
UniProtKB	O60104	med7	GO:0006355	GO:0003712	transcription coregulator activity	284812	med7,SPBC14F5.08	F
UniProtKB	O60104	med7	GO:0006355	GO:0003713	transcription coactivator activity	284812	med7,SPBC14F5.08	F
UniProtKB	O60104	med7	GO:0006355	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	284812	med7,SPBC14F5.08	P
UniProtKB	O60105	ade8	GO:1901135	GO:0044208	'de novo' AMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0044208	'de novo' AMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:1901135	GO:0009152	purine ribonucleotide biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0009152	purine ribonucleotide biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0006164	purine nucleotide biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:1901135	GO:0006189	'de novo' IMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0006189	'de novo' IMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:1901135	GO:0044208	'de novo' AMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0044208	'de novo' AMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:1901135	GO:0006189	'de novo' IMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0006189	'de novo' IMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:1901135	GO:0044208	'de novo' AMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60105	ade8	GO:0055086	GO:0044208	'de novo' AMP biosynthetic process	284812	ade8,SPBC14F5.09c	P
UniProtKB	O60106	SPBC14F5.10c	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	SPBC14F5.10c	F
UniProtKB	O60106	SPBC14F5.10c	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	SPBC14F5.10c	F
UniProtKB	O60106	SPBC14F5.10c	GO:0036211	GO:0070647	protein modification by small protein conjugation or removal	284812	SPBC14F5.10c	P
UniProtKB	O60106	SPBC14F5.10c	GO:0036211	GO:0016567	protein ubiquitination	284812	SPBC14F5.10c	P
UniProtKB	O60106	SPBC14F5.10c	GO:0036211	GO:0016567	protein ubiquitination	284812	SPBC14F5.10c	P
UniProtKB	O60107	snx41	GO:0016192	GO:0042147	retrograde transport, endosome to Golgi	284812	snx41,mug186,SPBC14F5.11c	P
UniProtKB	O60107	snx41	GO:0006914	GO:0006914	autophagy	284812	snx41,mug186,SPBC14F5.11c	P
UniProtKB	O60107	snx41	GO:0022414	GO:0051321	meiotic cell cycle	284812	snx41,mug186,SPBC14F5.11c	P
UniProtKB	O60107	snx41	GO:0016192	GO:0042147	retrograde transport, endosome to Golgi	284812	snx41,mug186,SPBC14F5.11c	P
UniProtKB	O60108	cbh2	GO:0140014	GO:0000070	mitotic sister chromatid segregation	284812	cbh2,SPBC14F5.12c	P
UniProtKB	O60108	cbh2	GO:0007059	GO:0000070	mitotic sister chromatid segregation	284812	cbh2,SPBC14F5.12c	P
UniProtKB	O60109	SPBC14F5.13c	GO:0055086	GO:0046496	nicotinamide nucleotide metabolic process	284812	SPBC14F5.13c	P
UniProtKB	O60110	oca3	GO:0061024	GO:0045048	protein insertion into ER membrane	284812	oca3,SPBC15C4.01c	P
UniProtKB	O60111	SPBC15C4.02	GO:0007005	GO:0007005	mitochondrion organization	284812	SPBC15C4.02	P
UniProtKB	O60111	SPBC15C4.02	GO:0007005	GO:0007005	mitochondrion organization	284812	SPBC15C4.02	P
UniProtKB	O60112	SPBC15C4.03	GO:0036211	GO:0018344	protein geranylgeranylation	284812	SPBC15C4.03	P
UniProtKB	O60112	SPBC15C4.03	GO:0016192	GO:0016192	vesicle-mediated transport	284812	SPBC15C4.03	P
UniProtKB	O60112	SPBC15C4.03	GO:0023052	GO:0007264	small GTPase mediated signal transduction	284812	SPBC15C4.03	P
UniProtKB	O60113	SPBC15C4.04c	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPBC15C4.04c	F
UniProtKB	O60113	SPBC15C4.04c	GO:0055085	GO:0055085	transmembrane transport	284812	SPBC15C4.04c	P
UniProtKB	O60113	SPBC15C4.04c	GO:0055085	GO:0015171	amino acid transmembrane transporter activity	284812	SPBC15C4.04c	F
UniProtKB	O60113	SPBC15C4.04c	GO:0055085	GO:0003333	amino acid transmembrane transport	284812	SPBC15C4.04c	P
UniProtKB	O60114	SPBC15C4.05	GO:0002181	GO:0002183	cytoplasmic translational initiation	284812	SPBC15C4.05	P
UniProtKB	O60116	rbk1	GO:0005975	GO:0006014	D-ribose metabolic process	284812	rbk1,SPBC16G5.02c	P
UniProtKB	O60116	rbk1	GO:0005975	GO:0004747	ribokinase activity	284812	rbk1,SPBC16G5.02c	F
UniProtKB	O60116	rbk1	GO:0005975	GO:0005975	carbohydrate metabolic process	284812	rbk1,SPBC16G5.02c	P
UniProtKB	O60116	rbk1	GO:0005975	GO:0004747	ribokinase activity	284812	rbk1,SPBC16G5.02c	F
UniProtKB	O60116	rbk1	GO:0005975	GO:0004747	ribokinase activity	284812	rbk1,SPBC16G5.02c	F
UniProtKB	O60116	rbk1	GO:0005975	GO:0004747	ribokinase activity	284812	rbk1,SPBC16G5.02c	F
UniProtKB	O60116	rbk1	GO:0005975	GO:0019303	D-ribose catabolic process	284812	rbk1,SPBC16G5.02c	P
UniProtKB	O60116	rbk1	GO:0005975	GO:0004747	ribokinase activity	284812	rbk1,SPBC16G5.02c	F
UniProtKB	O60116	rbk1	GO:0005975	GO:0046835	carbohydrate phosphorylation	284812	rbk1,SPBC16G5.02c	P
UniProtKB	O60116	rbk1	GO:0005975	GO:0019303	D-ribose catabolic process	284812	rbk1,SPBC16G5.02c	P
UniProtKB	O60117	SPBC16G5.03	GO:0030163	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	284812	SPBC16G5.03	P
UniProtKB	O60117	SPBC16G5.03	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	SPBC16G5.03	F
UniProtKB	O60117	SPBC16G5.03	GO:0036211	GO:0061665	SUMO ligase activity	284812	SPBC16G5.03	F
UniProtKB	O60117	SPBC16G5.03	GO:0036211	GO:0070647	protein modification by small protein conjugation or removal	284812	SPBC16G5.03	P
UniProtKB	O60117	SPBC16G5.03	GO:0036211	GO:0016925	protein sumoylation	284812	SPBC16G5.03	P
UniProtKB	O60117	SPBC16G5.03	GO:0036211	GO:0016567	protein ubiquitination	284812	SPBC16G5.03	P
UniProtKB	O60118	mrpl23	GO:0140053	GO:0032543	mitochondrial translation	284812	mrpl23,SPBC16G5.04	P
UniProtKB	O60119	scs2	GO:0061024	GO:0090158	endoplasmic reticulum membrane organization	284812	scs2,SPBC16G5.05c	P
UniProtKB	O60119	scs2	GO:0006914	GO:0061709	reticulophagy	284812	scs2,SPBC16G5.05c	P
UniProtKB	O60119	scs2	GO:0007163	GO:0071963	establishment or maintenance of cell polarity regulating cell shape	284812	scs2,SPBC16G5.05c	P
UniProtKB	O60121	SPBC16G5.07c	GO:0061024	GO:0007006	mitochondrial membrane organization	284812	SPBC16G5.07c	P
UniProtKB	O60121	SPBC16G5.07c	GO:0007005	GO:0007006	mitochondrial membrane organization	284812	SPBC16G5.07c	P
UniProtKB	O60122	trp4	GO:0006520	GO:0000162	tryptophan biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60122	trp4	GO:0006520	GO:0000162	tryptophan biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60122	trp4	GO:0006520	GO:0000162	tryptophan biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60122	trp4	GO:0006520	GO:0009073	aromatic amino acid family biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60122	trp4	GO:0006520	GO:0008652	cellular amino acid biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60122	trp4	GO:0006520	GO:0000162	tryptophan biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60122	trp4	GO:0006520	GO:0000162	tryptophan biosynthetic process	284812	trp4,SPBC16G5.08	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0034427	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016073	GO:0034473	U1 snRNA 3'-end processing	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016073	GO:0034475	U4 snRNA 3'-end processing	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016073	GO:0034476	U5 snRNA 3'-end processing	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0071028	nuclear mRNA surveillance	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0006399	GO:0071038	nuclear polyadenylation-dependent tRNA catabolic process	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0043928	exonucleolytic catabolism of deadenylated mRNA	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0042254	GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0042254	GO:0006364	rRNA processing	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0042254	GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0006399	GO:0071038	nuclear polyadenylation-dependent tRNA catabolic process	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60124	rrp42	GO:0016071	GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay	284812	rrp42,SPBC16G5.10	P
UniProtKB	O60125	bag101	GO:0006457	GO:0006457	protein folding	284812	bag101,bag1,bag1-a,SPBC16G5.11c	P
UniProtKB	O60126	top3	GO:0140013	GO:0000712	resolution of meiotic recombination intermediates	284812	top3,SPBC16G5.12c	P
UniProtKB	O60126	top3	GO:0007059	GO:0000712	resolution of meiotic recombination intermediates	284812	top3,SPBC16G5.12c	P
UniProtKB	O60126	top3	GO:0006310	GO:0000712	resolution of meiotic recombination intermediates	284812	top3,SPBC16G5.12c	P
UniProtKB	O60126	top3	GO:0006281	GO:0006301	postreplication repair	284812	top3,SPBC16G5.12c	P
UniProtKB	O60126	top3	GO:0006260	GO:1902969	mitotic DNA replication	284812	top3,SPBC16G5.12c	P
UniProtKB	O60126	top3	GO:0000278	GO:1902969	mitotic DNA replication	284812	top3,SPBC16G5.12c	P
UniProtKB	O60127	ptf2	GO:0006325	GO:0006325	chromatin organization	284812	ptf2,SPBC16G5.13	P
UniProtKB	O60127	ptf2	GO:0036211	GO:0016573	histone acetylation	284812	ptf2,SPBC16G5.13	P
UniProtKB	O60128	rps3	GO:0002181	GO:0002181	cytoplasmic translation	284812	rps3,SPBC16G5.14c	P
UniProtKB	O60128	rps3	GO:0140053	GO:0032543	mitochondrial translation	284812	rps3,SPBC16G5.14c	P
UniProtKB	O60129	fkh2	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60129	fkh2	GO:0006355	GO:0006355	regulation of transcription, DNA-templated	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60129	fkh2	GO:0006355	GO:0003700	DNA-binding transcription factor activity	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0000910	GO:0000917	division septum assembly	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60129	fkh2	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60129	fkh2	GO:0006325	GO:0006325	chromatin organization	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60129	fkh2	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	284812	fkh2,SPBC16G5.15c	F
UniProtKB	O60129	fkh2	GO:0006355	GO:0045944	positive regulation of transcription by RNA polymerase II	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60129	fkh2	GO:0006355	GO:0000122	negative regulation of transcription by RNA polymerase II	284812	fkh2,SPBC16G5.15c	P
UniProtKB	O60130	SPBC16G5.16	GO:0006355	GO:0006355	regulation of transcription, DNA-templated	284812	SPBC16G5.16	P
UniProtKB	O60130	SPBC16G5.16	GO:0006351	GO:0006351	transcription, DNA-templated	284812	SPBC16G5.16	P
UniProtKB	O60130	SPBC16G5.16	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	SPBC16G5.16	F
UniProtKB	O60130	SPBC16G5.16	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	SPBC16G5.16	P
UniProtKB	O60130	SPBC16G5.16	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	SPBC16G5.16	F
UniProtKB	O60131	SPBC16G5.17	GO:0006355	GO:0006355	regulation of transcription, DNA-templated	284812	SPBC16G5.17	P
UniProtKB	O60131	SPBC16G5.17	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	SPBC16G5.17	F
UniProtKB	O60131	SPBC16G5.17	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	SPBC16G5.17	P
UniProtKB	O60131	SPBC16G5.17	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	SPBC16G5.17	F
UniProtKB	O60132	tea4	GO:0007163	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007010	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007163	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007010	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007163	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007010	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007163	GO:0051523	cell growth mode switching, monopolar to bipolar	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007163	GO:0061246	establishment or maintenance of bipolar cell polarity regulating cell shape	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007163	GO:0061246	establishment or maintenance of bipolar cell polarity regulating cell shape	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60132	tea4	GO:0007163	GO:0071963	establishment or maintenance of cell polarity regulating cell shape	284812	tea4,wsh3,SPBC1706.01	P
UniProtKB	O60135	lcf1	GO:0006629	GO:0001676	long-chain fatty acid metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006629	GO:0004467	long-chain fatty acid-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:1901135	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0055086	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006790	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006629	GO:0006631	fatty acid metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006629	GO:0006629	lipid metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006629	GO:0004467	long-chain fatty acid-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:0006629	GO:0090432	myristoyl-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:0006629	GO:0090432	myristoyl-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:0006629	GO:0090433	palmitoyl-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:0006629	GO:0090433	palmitoyl-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:0006629	GO:0090434	oleoyl-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:0006629	GO:0090434	oleoyl-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60135	lcf1	GO:1901135	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0055086	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006790	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:1901135	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0055086	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006790	GO:0035336	long-chain fatty-acyl-CoA metabolic process	284812	lcf1,SPBC18H10.02	P
UniProtKB	O60135	lcf1	GO:0006629	GO:0004467	long-chain fatty acid-CoA ligase activity	284812	lcf1,SPBC18H10.02	F
UniProtKB	O60137	swd2	GO:0036211	GO:0080182	histone H3-K4 trimethylation	284812	swd2,swd2.1,SPBC18H10.06c	P
UniProtKB	O60137	swd2	GO:0006325	GO:0031507	heterochromatin assembly	284812	swd2,swd2.1,SPBC18H10.06c	P
UniProtKB	O60137	swd2	GO:0036211	GO:0051568	histone H3-K4 methylation	284812	swd2,swd2.1,SPBC18H10.06c	P
UniProtKB	O60138	SPBC18H10.07	GO:0016071	GO:0045292	mRNA cis splicing, via spliceosome	284812	SPBC18H10.07	P
UniProtKB	O60139	ubp4	GO:0036211	GO:0016579	protein deubiquitination	284812	ubp4,SPBC18H10.08c	P
UniProtKB	O60139	ubp4	GO:0030163	GO:0006511	ubiquitin-dependent protein catabolic process	284812	ubp4,SPBC18H10.08c	P
UniProtKB	O60139	ubp4	GO:0036211	GO:0016579	protein deubiquitination	284812	ubp4,SPBC18H10.08c	P
UniProtKB	O60139	ubp4	GO:0036211	GO:0071108	protein K48-linked deubiquitination	284812	ubp4,SPBC18H10.08c	P
UniProtKB	O60139	ubp4	GO:0036211	GO:0035871	protein K11-linked deubiquitination	284812	ubp4,SPBC18H10.08c	P
UniProtKB	O60140	SPBC18H10.09	GO:0036211	GO:0016567	protein ubiquitination	284812	SPBC18H10.09	P
UniProtKB	O60140	SPBC18H10.09	GO:0030163	GO:0006511	ubiquitin-dependent protein catabolic process	284812	SPBC18H10.09	P
UniProtKB	O60140	SPBC18H10.09	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	SPBC18H10.09	F
UniProtKB	O60141	saf4	GO:0016071	GO:0000398	mRNA splicing, via spliceosome	284812	saf4,cwc16,SPBC18H10.10c	P
UniProtKB	O60141	saf4	GO:0016071	GO:0006397	mRNA processing	284812	saf4,cwc16,SPBC18H10.10c	P
UniProtKB	O60141	saf4	GO:0016071	GO:0045292	mRNA cis splicing, via spliceosome	284812	saf4,cwc16,SPBC18H10.10c	P
UniProtKB	O60142	ppr2	GO:0140053	GO:0140053	mitochondrial gene expression	284812	ppr2,SPBC18H10.11c	P
UniProtKB	O60143	rpl701	GO:0042254	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	rpl701,rpl7c,SPBC18H10.12c	P
UniProtKB	O60143	rpl701	GO:0042254	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	rpl701,rpl7c,SPBC18H10.12c	P
UniProtKB	O60143	rpl701	GO:0042254	GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	rpl701,rpl7c,SPBC18H10.12c	P
UniProtKB	O60143	rpl701	GO:0006399	GO:1905267	endonucleolytic cleavage involved in tRNA processing	284812	rpl701,rpl7c,SPBC18H10.12c	P
UniProtKB	O60145	ppk23	GO:0036211	GO:0006468	protein phosphorylation	284812	ppk23,SPBC18H10.15	P
UniProtKB	O60145	ppk23	GO:0036211	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0006468	protein phosphorylation	284812	ppk23,SPBC18H10.15	P
UniProtKB	O60145	ppk23	GO:0036211	GO:0004672	protein kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0023052	GO:0023052	signaling	284812	ppk23,SPBC18H10.15	P
UniProtKB	O60145	ppk23	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	ppk23,SPBC18H10.15	P
UniProtKB	O60145	ppk23	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk23,SPBC18H10.15	F
UniProtKB	O60145	ppk23	GO:0036211	GO:0004712	protein serine/threonine/tyrosine kinase activity	284812	ppk23,SPBC18H10.15	F
